customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation
3093,Male,31,1/04/1992,Mechanical Systems Engineer,Property,High Net Worth,FALSE,TRUE,6,3042,VIC,9
3094,Male,51,28/05/1989,Biostatistician II,,Mass Customer,FALSE,TRUE,17,2151,NSW,8
3096,Female,32,28/06/1973,Associate Professor,Financial Services,Mass Customer,FALSE,FALSE,10,2290,NSW,7
3097,Male,2,9/05/1978,Actuary,Financial Services,Affluent Customer,FALSE,TRUE,19,2170,NSW,5
3098,Female,77,15/07/1980,Dental Hygienist,Health,Mass Customer,FALSE,FALSE,12,4301,QLD,4
3099,Female,73,26/11/1996,,Retail,Mass Customer,FALSE,TRUE,3,4870,QLD,7
3100,Female,19,9/02/1954,Recruiter,,Mass Customer,FALSE,FALSE,7,2101,NSW,11
3101,Male,68,27/08/1987,Geological Engineer,Manufacturing,High Net Worth,FALSE,FALSE,12,2135,NSW,12
3102,Male,37,4/06/1990,Assistant Manager,Property,Affluent Customer,FALSE,FALSE,2,2323,NSW,6
3103,Female,5,21/10/1953,Safety Technician II,Retail,Mass Customer,FALSE,FALSE,20,4014,QLD,7
3104,Female,19,30/11/1994,Business Systems Development Analyst,Property,Mass Customer,FALSE,TRUE,2,4118,QLD,3
3105,Male,88,14/10/1965,Teacher,Health,Mass Customer,FALSE,FALSE,12,4017,QLD,7
3106,Female,13,3/06/1989,,Financial Services,Mass Customer,FALSE,TRUE,21,2770,NSW,6
3107,Female,98,15/08/1960,Legal Assistant,,High Net Worth,FALSE,FALSE,9,4818,QLD,3
3108,Male,94,1/10/1967,Accounting Assistant III,Entertainment,Mass Customer,FALSE,FALSE,10,4670,QLD,2
3109,Female,75,23/06/1958,Automation Specialist II,Health,Mass Customer,FALSE,TRUE,10,2170,NSW,9
3110,Male,14,11/02/1994,Community Outreach Specialist,IT,Affluent Customer,FALSE,TRUE,8,4305,QLD,3
3111,Male,42,11/03/1997,Associate Professor,Financial Services,Mass Customer,FALSE,TRUE,4,2112,NSW,11
3112,Male,41,22/04/2001,Internal Auditor,Retail,High Net Worth,FALSE,TRUE,1,3162,VIC,11
3113,Female,52,6/12/1969,Teacher,Property,Mass Customer,FALSE,TRUE,18,2194,NSW,7
3114,Male,48,5/09/1974,Teacher,IT,Mass Customer,FALSE,TRUE,18,2620,NSW,5
3115,Male,40,26/02/1981,Nuclear Power Engineer,Manufacturing,Mass Customer,FALSE,FALSE,8,3805,VIC,7
3116,Male,16,29/06/1978,,Health,Mass Customer,FALSE,FALSE,7,3156,VIC,8
3117,Female,68,11/06/1995,Cost Accountant,Financial Services,Affluent Customer,FALSE,TRUE,6,3805,VIC,7
3118,Male,54,22/01/1993,Occupational Therapist,Health,High Net Worth,FALSE,FALSE,9,4152,QLD,8
3119,Male,13,11/01/1960,,,High Net Worth,FALSE,FALSE,19,4118,QLD,9
3120,Female,89,4/02/1979,Clinical Specialist,Health,Mass Customer,FALSE,TRUE,10,2196,NSW,5
3121,Male,82,11/05/1959,Data Coordiator,Manufacturing,Mass Customer,FALSE,FALSE,19,2304,NSW,7
3122,Female,17,17/08/1980,,Manufacturing,High Net Worth,FALSE,TRUE,15,2763,NSW,9
3123,Female,71,17/08/1976,Dental Hygienist,Health,High Net Worth,FALSE,FALSE,20,2195,NSW,6
3124,Female,73,3/02/1981,Account Executive,Retail,High Net Worth,FALSE,TRUE,9,2560,NSW,6
3125,Female,2,21/08/1978,Social Worker,Health,High Net Worth,FALSE,TRUE,5,2500,NSW,8
3126,Male,7,16/10/1986,Statistician IV,Financial Services,High Net Worth,FALSE,FALSE,12,3048,VIC,5
3127,Male,39,31/01/1971,Research Nurse,Health,Mass Customer,FALSE,FALSE,10,3048,VIC,6
3128,Female,96,26/06/1965,Geological Engineer,Manufacturing,High Net Worth,FALSE,TRUE,16,3620,VIC,1
3129,Female,44,25/09/1955,Analog Circuit Design manager,Property,High Net Worth,FALSE,TRUE,11,4702,QLD,2
3130,Female,53,25/01/1971,VP Product Management,Telecommunications,Mass Customer,FALSE,FALSE,17,4503,QLD,4
3131,Female,63,24/02/1999,,Retail,Affluent Customer,FALSE,TRUE,3,3149,VIC,10
3132,Male,33,15/04/1975,Sales Representative,Retail,Mass Customer,FALSE,TRUE,7,2502,NSW,6
3133,Female,89,10/05/1999,Quality Control Specialist,Manufacturing,Mass Customer,FALSE,FALSE,2,2566,NSW,8
3134,Female,53,20/01/1995,,Manufacturing,Mass Customer,FALSE,FALSE,5,2880,NSW,1
3135,Male,83,14/01/1962,Staff Scientist,Financial Services,Mass Customer,FALSE,FALSE,16,2096,NSW,10
3136,Male,60,25/08/1998,Marketing Manager,Retail,Mass Customer,FALSE,TRUE,3,2250,NSW,7
3138,Male,34,19/02/1971,Paralegal,Financial Services,Mass Customer,FALSE,TRUE,6,2226,NSW,10
3139,Male,65,13/06/1973,Paralegal,Financial Services,High Net Worth,FALSE,TRUE,17,3024,VIC,7
3140,Female,2,11/06/1985,Legal Assistant,Manufacturing,High Net Worth,FALSE,FALSE,16,2040,NSW,10
3141,Female,92,4/11/1995,Associate Professor,Retail,Mass Customer,FALSE,TRUE,3,4151,QLD,9
3142,Male,98,4/08/1992,Electrical Engineer,Manufacturing,Mass Customer,FALSE,FALSE,6,2036,NSW,9
3143,Female,0,24/10/1996,Chief Design Engineer,Manufacturing,Mass Customer,FALSE,FALSE,5,3000,VIC,8
3144,Male,94,29/10/1978,Programmer Analyst III,Manufacturing,Mass Customer,FALSE,TRUE,8,3807,VIC,9
3145,Male,17,17/06/1978,Paralegal,Financial Services,High Net Worth,FALSE,TRUE,7,2010,NSW,7
3146,Female,79,28/01/1978,Project Manager,Property,Mass Customer,FALSE,FALSE,15,2428,NSW,5
3147,Female,21,2/10/1976,,Retail,Affluent Customer,FALSE,TRUE,17,3199,VIC,7
3148,Male,11,9/10/1974,Human Resources Assistant IV,,High Net Worth,FALSE,TRUE,10,2519,NSW,9
3149,Female,31,3/09/1980,Tax Accountant,,Affluent Customer,FALSE,TRUE,5,3141,VIC,10
3150,Female,66,7/10/1991,Sales Associate,Financial Services,Mass Customer,FALSE,FALSE,5,2220,NSW,9
3152,Female,6,7/06/1999,Teacher,Financial Services,High Net Worth,FALSE,TRUE,3,4034,QLD,7
3153,Female,87,30/12/1973,Compensation Analyst,Financial Services,High Net Worth,FALSE,FALSE,15,2200,NSW,9
3154,Female,63,21/11/1957,Desktop Support Technician,Telecommunications,Mass Customer,FALSE,TRUE,19,2021,NSW,10
3155,Female,88,25/12/1976,Office Assistant I,IT,Affluent Customer,FALSE,TRUE,21,2486,NSW,7
3156,Male,23,28/09/1976,,Financial Services,Mass Customer,FALSE,FALSE,4,2565,NSW,10
3157,Male,46,19/07/1997,,Retail,Mass Customer,FALSE,TRUE,1,2454,NSW,7
3158,Male,27,2/05/1970,VP Quality Control,Telecommunications,Mass Customer,FALSE,TRUE,12,4170,QLD,9
3159,Male,16,1/02/1967,,Financial Services,Affluent Customer,FALSE,FALSE,12,3201,VIC,7
3160,Male,87,3/07/1978,Mechanical Systems Engineer,IT,Mass Customer,FALSE,FALSE,21,2224,NSW,10
3161,Female,71,16/02/1977,,Financial Services,Mass Customer,FALSE,TRUE,4,3138,VIC,9
3162,Female,76,24/02/1978,Media Manager IV,Argiculture,Mass Customer,FALSE,TRUE,15,2121,NSW,11
3163,Male,38,1/06/1968,Environmental Specialist,Argiculture,Affluent Customer,FALSE,FALSE,19,2151,NSW,10
3164,Female,53,14/01/1986,Human Resources Assistant II,Manufacturing,Mass Customer,FALSE,TRUE,14,2166,NSW,9
3165,Female,56,18/05/1975,Business Systems Development Analyst,Manufacturing,Affluent Customer,FALSE,TRUE,10,2745,NSW,9
3166,Male,96,11/05/1955,Social Worker,Health,Mass Customer,FALSE,FALSE,20,2017,NSW,8
3167,Male,36,20/01/1995,Web Designer IV,Property,Mass Customer,FALSE,FALSE,5,3155,VIC,8
3168,Male,89,16/02/1976,Assistant Manager,Health,Affluent Customer,FALSE,FALSE,22,4215,QLD,7
3169,Male,96,12/01/1964,Payment Adjustment Coordinator,IT,Mass Customer,FALSE,TRUE,19,3027,VIC,7
3170,Female,67,26/01/1968,Nurse Practicioner,Entertainment,Mass Customer,FALSE,FALSE,11,3138,VIC,8
3172,Female,69,17/12/1961,,Retail,Affluent Customer,FALSE,FALSE,5,4655,QLD,3
3174,Female,67,16/11/1976,Research Associate,Financial Services,Affluent Customer,FALSE,FALSE,9,2040,NSW,12
3175,Male,82,30/12/1984,Operator,Health,Mass Customer,FALSE,FALSE,16,3072,VIC,9
3176,Male,60,4/12/1977,Physical Therapy Assistant,,Affluent Customer,FALSE,FALSE,16,3756,VIC,4
3177,Male,93,7/05/1978,Database Administrator IV,,Affluent Customer,FALSE,FALSE,6,2085,NSW,10
3178,Male,21,28/09/1971,VP Quality Control,Retail,Mass Customer,FALSE,TRUE,9,4161,QLD,7
3179,Male,87,4/11/1979,Assistant Media Planner,Entertainment,Affluent Customer,FALSE,TRUE,17,2756,NSW,9
3181,Male,39,29/09/1976,Senior Editor,Financial Services,High Net Worth,FALSE,FALSE,6,2642,NSW,2
3182,Female,50,3/10/1967,,Financial Services,Affluent Customer,FALSE,FALSE,15,2074,NSW,11
3183,Male,64,19/06/1974,Junior Executive,Health,Mass Customer,FALSE,FALSE,14,3165,VIC,10
3184,Female,2,8/11/1976,Civil Engineer,Manufacturing,Affluent Customer,FALSE,TRUE,7,2196,NSW,10
3185,Male,25,18/01/1956,Senior Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,10,2320,NSW,7
3186,Female,22,9/05/1997,,,Mass Customer,FALSE,TRUE,2,3173,VIC,9
3187,Male,75,12/05/1974,Senior Quality Engineer,Financial Services,Mass Customer,FALSE,TRUE,14,2150,NSW,7
3189,Male,40,1/03/1963,Environmental Specialist,Financial Services,Mass Customer,FALSE,FALSE,11,4205,QLD,3
3190,Female,18,5/02/1985,,,Affluent Customer,FALSE,FALSE,15,3936,VIC,9
3191,Female,29,8/07/1959,Director of Sales,Financial Services,Affluent Customer,FALSE,TRUE,12,4280,QLD,4
3192,Female,37,18/09/1968,Payment Adjustment Coordinator,Financial Services,High Net Worth,FALSE,TRUE,16,3995,VIC,2
3193,Female,6,4/07/1978,Web Designer IV,Property,High Net Worth,FALSE,FALSE,7,2519,NSW,10
3194,Male,38,11/03/1978,Physical Therapy Assistant,Manufacturing,Mass Customer,FALSE,FALSE,11,4870,QLD,9
3195,Female,4,30/03/1981,Tax Accountant,Manufacturing,Mass Customer,FALSE,FALSE,18,2077,NSW,8
3196,Female,11,4/08/1977,Engineer IV,Health,Mass Customer,FALSE,FALSE,8,3977,VIC,7
3197,Male,83,18/02/1976,Environmental Specialist,Health,High Net Worth,FALSE,FALSE,14,2031,NSW,8
3198,Male,66,2/08/1997,Media Manager III,Manufacturing,Mass Customer,FALSE,TRUE,1,3796,VIC,8
3199,Female,98,31/08/1969,Product Engineer,,Mass Customer,FALSE,TRUE,15,4208,QLD,7
3201,Male,61,31/03/2000,Assistant Professor,Financial Services,Mass Customer,FALSE,TRUE,1,2767,NSW,8
3202,Male,74,10/09/1994,Office Assistant IV,Financial Services,Mass Customer,FALSE,TRUE,2,2071,NSW,9
3203,Male,25,5/02/1985,GIS Technical Architect,,Affluent Customer,FALSE,TRUE,7,4122,QLD,8
3204,Female,51,26/11/1994,Media Manager III,Health,Mass Customer,FALSE,TRUE,4,4022,QLD,6
3205,Male,35,20/04/1959,Account Executive,,Mass Customer,FALSE,FALSE,20,2153,NSW,10
3206,Female,32,23/03/1995,Financial Advisor,Financial Services,Mass Customer,FALSE,FALSE,1,2075,NSW,9
3207,Female,46,29/08/1987,,,Mass Customer,FALSE,FALSE,21,2821,NSW,1
3208,Female,53,6/02/1967,VP Marketing,,High Net Worth,FALSE,FALSE,15,3620,VIC,2
3209,Female,10,28/03/1964,Civil Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,15,4053,QLD,7
3210,Female,80,1/02/1988,Junior Executive,Manufacturing,Mass Customer,FALSE,FALSE,1,3024,VIC,5
3211,Female,52,12/06/1993,Automation Specialist II,Health,High Net Worth,FALSE,TRUE,7,3083,VIC,8
3212,Female,62,15/01/1981,Analog Circuit Design manager,Financial Services,Affluent Customer,FALSE,FALSE,13,2065,NSW,12
3213,Female,27,26/09/1971,,Telecommunications,Affluent Customer,FALSE,TRUE,16,3079,VIC,11
3214,Female,2,21/01/1993,Software Engineer III,Financial Services,Mass Customer,FALSE,TRUE,9,4869,QLD,3
3215,Male,14,28/09/1976,General Manager,,Mass Customer,FALSE,TRUE,7,2122,NSW,11
3216,Male,59,8/05/1998,Database Administrator III,Manufacturing,Mass Customer,FALSE,TRUE,1,4390,QLD,7
3217,Female,95,12/03/1968,Physical Therapy Assistant,Manufacturing,Mass Customer,FALSE,FALSE,8,2122,NSW,11
3218,Female,38,12/02/1976,Information Systems Manager,Argiculture,Mass Customer,FALSE,TRUE,22,4503,QLD,4
3219,Female,94,6/01/1998,Web Developer III,Financial Services,Mass Customer,FALSE,FALSE,3,2477,NSW,7
3220,Male,53,26/07/1972,Research Assistant IV,Manufacturing,Affluent Customer,FALSE,FALSE,11,2029,NSW,10
3221,Female,59,25/09/1959,Internal Auditor,Property,High Net Worth,FALSE,TRUE,11,4055,QLD,8
3224,Female,67,12/03/1996,Automation Specialist III,Manufacturing,Affluent Customer,FALSE,FALSE,3,3083,VIC,8
3225,Male,19,19/06/1980,Chief Design Engineer,Health,Mass Customer,FALSE,TRUE,4,2154,NSW,11
3226,Female,43,29/03/1973,,Entertainment,Affluent Customer,FALSE,FALSE,11,3977,VIC,7
3227,Male,37,6/12/1995,,Manufacturing,Affluent Customer,FALSE,FALSE,2,3108,VIC,7
3228,Female,36,16/08/1964,Social Worker,Health,Mass Customer,FALSE,FALSE,13,2880,NSW,1
3229,Male,69,18/10/1964,Sales Representative,Retail,High Net Worth,FALSE,TRUE,6,3012,VIC,1
3230,Female,31,14/02/1970,Executive Secretary,Financial Services,Mass Customer,FALSE,FALSE,12,3029,VIC,5
3231,Male,84,29/05/1976,,,Affluent Customer,FALSE,TRUE,16,3085,VIC,8
3232,Female,7,10/10/1993,Payment Adjustment Coordinator,Financial Services,Mass Customer,FALSE,TRUE,9,3070,VIC,10
3233,Male,7,6/01/1959,Tax Accountant,Financial Services,Mass Customer,FALSE,TRUE,17,3023,VIC,7
3234,Male,35,15/04/1987,Safety Technician II,Manufacturing,Mass Customer,FALSE,TRUE,19,3141,VIC,8
3235,Male,88,15/05/1965,Business Systems Development Analyst,Property,Affluent Customer,FALSE,TRUE,12,3169,VIC,9
3236,Male,37,1/04/1993,,Manufacturing,Mass Customer,FALSE,TRUE,5,3199,VIC,4
3237,Female,94,15/08/1964,Assistant Manager,Manufacturing,Mass Customer,FALSE,FALSE,13,2527,NSW,8
3238,Male,23,20/07/1977,Executive Secretary,Retail,Mass Customer,FALSE,FALSE,14,2306,NSW,4
3239,Female,15,6/12/1971,Staff Scientist,Health,High Net Worth,FALSE,FALSE,5,3793,VIC,7
3240,Male,90,4/09/1976,Chief Design Engineer,,Mass Customer,FALSE,TRUE,6,2760,NSW,8
3241,Male,34,29/10/1979,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,FALSE,TRUE,16,4011,QLD,7
3242,Female,4,7/03/1958,General Manager,Manufacturing,Affluent Customer,FALSE,TRUE,14,3168,VIC,8
3243,Male,24,19/05/1973,Media Manager I,Health,Mass Customer,FALSE,FALSE,7,3915,VIC,7
3244,Female,24,8/05/1959,Systems Administrator I,Financial Services,Mass Customer,FALSE,FALSE,13,3083,VIC,9
3245,Male,86,27/03/1959,Graphic Designer,IT,High Net Worth,FALSE,FALSE,7,2145,NSW,8
3246,Female,73,20/05/1968,Senior Cost Accountant,Financial Services,Mass Customer,FALSE,TRUE,4,4007,QLD,12
3247,Female,0,9/04/1985,Structural Engineer,Manufacturing,Mass Customer,FALSE,TRUE,5,3350,VIC,5
3248,Male,32,15/05/1957,Programmer Analyst II,,Affluent Customer,FALSE,FALSE,5,3029,VIC,7
3249,Female,46,23/08/1981,Analog Circuit Design manager,Manufacturing,Mass Customer,FALSE,TRUE,14,2325,NSW,4
3250,Male,27,16/04/1992,,Argiculture,High Net Worth,FALSE,TRUE,4,4300,QLD,5
3251,Female,95,27/08/1976,Safety Technician II,Financial Services,High Net Worth,FALSE,TRUE,8,2193,NSW,10
3252,Female,59,15/06/1987,GIS Technical Architect,,High Net Worth,FALSE,TRUE,14,2089,NSW,12
3253,Female,42,10/02/1990,Cost Accountant,Financial Services,High Net Worth,FALSE,TRUE,7,2170,NSW,8
3254,Female,8,22/05/2001,Human Resources Assistant I,Financial Services,Mass Customer,FALSE,FALSE,1,4701,QLD,6
3256,Female,76,6/02/1986,Professor,Financial Services,Affluent Customer,FALSE,FALSE,6,4031,QLD,9
3257,Male,64,7/05/1980,Senior Editor,,Mass Customer,FALSE,TRUE,10,2322,NSW,7
3258,Female,77,10/12/1978,Sales Representative,Retail,Mass Customer,FALSE,TRUE,18,2093,NSW,9
3260,Female,6,30/05/1979,Research Associate,Telecommunications,High Net Worth,FALSE,FALSE,11,4075,QLD,4
3261,Male,6,30/01/1975,,Property,Mass Customer,FALSE,TRUE,5,2745,NSW,8
3262,Male,65,14/10/1959,Product Engineer,Entertainment,Mass Customer,FALSE,FALSE,12,4221,QLD,8
3263,Female,37,21/08/1981,Business Systems Development Analyst,Manufacturing,Affluent Customer,FALSE,FALSE,5,2135,NSW,9
3264,Male,88,19/08/1978,,Financial Services,Mass Customer,FALSE,TRUE,17,2204,NSW,11
3265,Male,64,2/06/1967,Clinical Specialist,Health,High Net Worth,FALSE,FALSE,11,3038,VIC,8
3266,Male,68,21/05/1995,Account Representative III,,Mass Customer,FALSE,TRUE,5,2095,NSW,12
3267,Male,20,30/05/1987,,Property,High Net Worth,FALSE,TRUE,9,2869,NSW,4
3268,Female,93,31/05/1986,General Manager,Manufacturing,Mass Customer,FALSE,FALSE,20,3175,VIC,5
3269,Male,96,1/12/1994,GIS Technical Architect,,Mass Customer,FALSE,FALSE,1,2170,NSW,9
3270,Male,47,12/04/1957,Administrative Officer,Financial Services,Mass Customer,FALSE,TRUE,5,3068,VIC,10
3271,Female,21,18/04/1986,Chief Design Engineer,Property,High Net Worth,FALSE,TRUE,16,2226,NSW,10
3272,Male,75,4/06/1993,Payment Adjustment Coordinator,,Affluent Customer,FALSE,FALSE,9,3616,VIC,3
3273,Female,72,17/05/1978,General Manager,Entertainment,Mass Customer,FALSE,FALSE,11,3175,VIC,12
3274,Female,44,26/04/1973,,Financial Services,Mass Customer,FALSE,TRUE,18,2120,NSW,10
3275,Female,24,22/10/1975,Computer Systems Analyst IV,Manufacturing,Mass Customer,FALSE,FALSE,6,2074,NSW,11
3276,Male,10,18/04/1979,Legal Assistant,,High Net Worth,FALSE,FALSE,3,4750,QLD,2
3277,Male,92,20/04/1962,Computer Systems Analyst I,,Affluent Customer,FALSE,FALSE,10,2021,NSW,7
3278,Male,66,22/06/1982,VP Product Management,Financial Services,Affluent Customer,FALSE,FALSE,9,4105,QLD,8
3279,Male,55,18/02/1959,Staff Scientist,Financial Services,Mass Customer,FALSE,FALSE,14,2170,NSW,9
3280,Female,49,2/05/1987,General Manager,Financial Services,Mass Customer,FALSE,TRUE,21,2113,NSW,11
3281,Female,67,22/02/1998,Administrative Assistant III,,Mass Customer,FALSE,FALSE,4,4350,QLD,1
3282,Female,8,24/04/1959,Clinical Specialist,Health,High Net Worth,FALSE,FALSE,13,2099,NSW,10
3283,Female,46,15/01/1979,Administrative Officer,Property,Mass Customer,FALSE,TRUE,6,2759,NSW,8
3284,Female,98,28/08/1991,Chief Design Engineer,Retail,Affluent Customer,FALSE,FALSE,2,3057,VIC,10
3285,Male,51,30/12/1986,Recruiter,Health,Affluent Customer,FALSE,TRUE,9,3059,VIC,9
3286,Male,23,2/06/1961,Assistant Media Planner,Entertainment,Mass Customer,FALSE,FALSE,20,3977,VIC,7
3287,Female,30,6/01/1986,Account Executive,,Affluent Customer,FALSE,TRUE,4,2086,NSW,11
3289,Male,43,4/01/1978,Assistant Manager,Property,Mass Customer,FALSE,FALSE,12,2075,NSW,12
3290,Male,22,18/09/1962,,Manufacturing,High Net Worth,FALSE,TRUE,18,3153,VIC,8
3291,Female,33,21/01/1956,Staff Accountant II,Manufacturing,Mass Customer,FALSE,FALSE,13,2113,NSW,11
3292,Male,71,9/04/1973,Web Designer I,Retail,Affluent Customer,FALSE,TRUE,3,2042,NSW,10
3293,Female,98,22/01/1986,Automation Specialist IV,,High Net Worth,FALSE,FALSE,17,2130,NSW,11
3294,Female,90,26/06/1986,Director of Sales,Manufacturing,Affluent Customer,FALSE,FALSE,6,3350,VIC,4
3295,Male,14,26/05/1964,Human Resources Assistant III,Retail,High Net Worth,FALSE,TRUE,9,3810,VIC,4
3296,Female,78,11/11/1974,Quality Engineer,Financial Services,Affluent Customer,FALSE,TRUE,17,2154,NSW,11
3297,Male,39,26/04/1975,Product Engineer,Manufacturing,Mass Customer,FALSE,FALSE,13,3213,VIC,6
3299,Female,27,10/04/1980,Systems Administrator II,Manufacturing,Affluent Customer,FALSE,TRUE,12,3153,VIC,6
3300,Male,47,22/05/1961,Executive Secretary,Retail,Mass Customer,FALSE,FALSE,14,2176,NSW,9
3301,Male,5,21/03/1987,Associate Professor,,Mass Customer,FALSE,TRUE,6,2280,NSW,8
3302,Male,17,30/10/1956,Compensation Analyst,Financial Services,Affluent Customer,FALSE,FALSE,19,2017,NSW,9
3303,Male,51,2/02/1967,Structural Engineer,Telecommunications,Affluent Customer,FALSE,TRUE,11,3130,VIC,10
3304,Male,43,19/01/1981,,,Mass Customer,FALSE,FALSE,12,4122,QLD,8
3305,Male,25,16/02/1977,Senior Developer,Health,Mass Customer,FALSE,TRUE,11,2204,NSW,10
3306,Male,50,17/05/1991,Compensation Analyst,Financial Services,Mass Customer,FALSE,FALSE,7,2170,NSW,9
3307,Female,96,2/09/1978,Analyst Programmer,Health,High Net Worth,FALSE,FALSE,14,4740,QLD,2
3308,Female,5,20/05/1979,Cost Accountant,Financial Services,Mass Customer,FALSE,TRUE,14,2062,NSW,12
3309,Male,34,14/12/1974,Senior Sales Associate,,High Net Worth,FALSE,TRUE,3,4124,QLD,6
3310,Female,83,29/10/1961,VP Marketing,Property,Affluent Customer,FALSE,TRUE,12,2295,NSW,8
3311,Female,57,21/12/1979,Civil Engineer,Manufacturing,Mass Customer,FALSE,TRUE,8,4343,QLD,7
3313,Female,10,15/03/1995,,Property,High Net Worth,FALSE,TRUE,5,2768,NSW,10
3314,Female,50,31/10/1972,,Financial Services,Mass Customer,FALSE,TRUE,12,2200,NSW,10
3315,Female,77,8/09/1994,Account Executive,Property,Mass Customer,FALSE,TRUE,5,3862,VIC,7
3316,Female,31,2/09/1960,Structural Analysis Engineer,,Mass Customer,FALSE,FALSE,18,2010,NSW,9
3317,Male,35,8/07/1970,Actuary,Financial Services,Mass Customer,FALSE,TRUE,11,3137,VIC,7
3318,Male,37,7/02/1962,,Manufacturing,High Net Worth,FALSE,TRUE,19,2880,NSW,1
3320,Female,16,2/06/1994,Nuclear Power Engineer,Manufacturing,High Net Worth,FALSE,FALSE,6,3109,VIC,10
3323,Male,99,1/03/1973,Account Representative I,Health,High Net Worth,FALSE,FALSE,8,4213,QLD,7
3326,Male,83,13/04/1975,Nurse,Manufacturing,High Net Worth,FALSE,TRUE,22,2763,NSW,9
3327,Male,84,2/02/1973,Teacher,Manufacturing,Mass Customer,FALSE,FALSE,15,3337,VIC,4
3328,Female,58,6/08/1961,Food Chemist,Health,Mass Customer,FALSE,FALSE,6,4300,QLD,6
3329,Female,97,6/08/1974,,,High Net Worth,FALSE,FALSE,13,2770,NSW,8
3330,Female,70,6/11/1955,,Health,Mass Customer,FALSE,TRUE,18,2030,NSW,12
3331,Female,18,20/09/1971,Technical Writer,Financial Services,Mass Customer,FALSE,FALSE,8,3219,VIC,3
3332,Female,43,24/09/1998,Account Representative III,Health,Mass Customer,FALSE,FALSE,3,2220,NSW,11
3333,Female,30,8/05/1979,Software Test Engineer II,Property,Mass Customer,FALSE,TRUE,17,2020,NSW,10
3334,Female,63,22/05/1965,VP Product Management,Health,Mass Customer,FALSE,TRUE,12,2000,NSW,12
3335,Male,47,15/12/1979,Editor,Health,Mass Customer,FALSE,FALSE,16,4820,QLD,1
3336,Male,47,10/01/1979,Research Assistant IV,Manufacturing,Mass Customer,FALSE,TRUE,8,4820,QLD,1
3337,Male,58,28/10/1976,,Argiculture,Mass Customer,FALSE,TRUE,16,4209,QLD,4
3338,Female,48,8/07/1964,,Manufacturing,Mass Customer,FALSE,TRUE,10,2775,NSW,6
3339,Male,76,8/05/1986,Programmer Analyst III,Health,Mass Customer,FALSE,FALSE,21,3610,VIC,3
3340,Male,61,29/09/1991,Physical Therapy Assistant,,Mass Customer,FALSE,FALSE,2,2107,NSW,11
3341,Female,19,5/08/1980,Help Desk Technician,Retail,Affluent Customer,FALSE,TRUE,6,2030,NSW,12
3342,Male,51,12/08/1985,,Entertainment,Mass Customer,FALSE,FALSE,7,2281,NSW,9
3344,Female,66,14/02/1995,GIS Technical Architect,,Affluent Customer,FALSE,TRUE,1,2093,NSW,12
3345,Male,83,23/06/1977,,Financial Services,High Net Worth,FALSE,FALSE,12,4370,QLD,2
3346,Female,61,11/09/1991,Software Consultant,Financial Services,High Net Worth,FALSE,FALSE,3,4300,QLD,2
3348,Female,93,8/11/1956,Pharmacist,Health,High Net Worth,FALSE,TRUE,6,2880,NSW,1
3349,Male,11,22/01/1981,Director of Sales,Argiculture,Affluent Customer,FALSE,FALSE,9,3196,VIC,9
3350,Male,53,29/05/1975,Analog Circuit Design manager,Manufacturing,Affluent Customer,FALSE,FALSE,6,2200,NSW,10
3351,Female,13,13/04/1982,Accounting Assistant II,,Affluent Customer,FALSE,FALSE,15,4214,QLD,7
3352,Male,14,28/12/1994,Human Resources Assistant IV,Manufacturing,Affluent Customer,FALSE,FALSE,1,3056,VIC,5
3353,Female,91,21/04/1994,Software Test Engineer II,,Mass Customer,FALSE,TRUE,1,2205,NSW,8
3354,Male,18,27/03/1978,,Manufacturing,Mass Customer,FALSE,TRUE,11,3161,VIC,10
3355,Female,50,19/02/1990,Staff Accountant I,Manufacturing,Mass Customer,FALSE,FALSE,3,4102,QLD,4
3356,Male,47,23/03/1959,Safety Technician II,Financial Services,Mass Customer,FALSE,TRUE,6,3121,VIC,8
3357,Male,25,1/02/1999,Design Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,4,4207,QLD,4
3358,Male,30,17/09/1973,Engineer I,Manufacturing,Affluent Customer,FALSE,TRUE,11,2160,NSW,9
3359,Male,82,13/12/1991,Developer III,,Mass Customer,FALSE,FALSE,3,3181,VIC,7
3360,Female,77,23/03/1963,Quality Engineer,Health,Affluent Customer,FALSE,FALSE,5,2173,NSW,10
3361,Female,68,20/01/1968,General Manager,Property,Mass Customer,FALSE,TRUE,9,2176,NSW,9
3362,Male,60,24/06/1971,VP Accounting,Financial Services,Affluent Customer,FALSE,FALSE,13,4154,QLD,9
3363,Male,25,8/03/2000,Electrical Engineer,Manufacturing,High Net Worth,FALSE,TRUE,3,4825,QLD,5
3366,Male,98,26/02/1975,Technical Writer,Manufacturing,Mass Customer,FALSE,TRUE,14,2144,NSW,7
3367,Female,75,5/12/2000,Librarian,Entertainment,Mass Customer,FALSE,TRUE,1,3677,VIC,2
3368,Female,7,17/07/1967,Technical Writer,Financial Services,Affluent Customer,FALSE,FALSE,16,2564,NSW,8
3369,Female,90,2/01/1977,Research Associate,,Mass Customer,FALSE,FALSE,10,4670,QLD,1
